Kategori Produk,Review,Family_Template,jenis_produk,merek,warna,material,bentuk_kemasan,log_harga,is_non_brand,berat_kg,tebal_mm,jumlah_lembar,ukuran_cm,panjang_meter,yard,box_panjang_cm,box_lebar_cm,box_tinggi_cm,log_volume_box_cm3,lebar_cm_roll,panjang_meter_roll,lebar_pair_yard,panjang_yard_pair,is_bflute,is_cflute,is_foam,is_kraft,jumlah_dimensi_x,panjang_nama,jumlah_token,Nama_Produk_Normalized,Split_Grouped
Material Busa,3.0,pe_foam,pe foam,lainnya,lainnya,foam,lainnya,12.744696,0,0.0,2.88,0.0,127.3,251.97,0.0,0.0,0.0,0.0,0.0,131.79,257.55,0.0,0.0,0,0,1,0,2,33,10,pe foam 125 cm x 250 meter x 3 mm,train
Perekat,2.5,lakban,lakban,sanpack,coklat,lainnya,lainnya,9.151727,0,0.0,45.44,0.0,0.0,0.0,76.91,0.0,0.0,0.0,0.0,0.0,0.0,44.26,81.17,0,0,0,0,1,37,8,lakban sanpack coklat 45 mm x 80 yard,train
Kemasan Fleksibel,3.5,wrapping,wrapping,lainnya,hitam,lainnya,lainnya,10.184937747111393,0,0.0,0.0,0.0,25.0,200.0,0.0,0.0,0.0,0.0,0.0,25.0,200.0,0.0,0.0,0,0,0,0,1,32,7,wrapping hitam 25 cm x 200 meter,train
Pengikat,4.0,tali_rafia,lainnya,lainnya,hijau,lainnya,lainnya,9.076477,0,1.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,20,4,tali rafia hijau 1kg,train
Pengikat,3.0,tali_rafia,lainnya,lainnya,hijau,lainnya,lainnya,10.190546,0,1.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,20,4,tali rafia hijau 1kg,train
Label,3.0,label_thermal,thermal,lainnya,lainnya,thermal,lembar,10.519673,0,0.0,100.16,485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,42,9,sticker thermal 100 mm x 150 mm 500 lembar,train
Perekat,4.0,double_tape,pe foam,joyko,lainnya,foam,lainnya,10.404293143019792,0,0.0,36.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,39,9,double tape foam joyko 36 mm x 10 meter,train
Perekat,3.5,double_tape,pe foam,deli,lainnya,foam,lainnya,9.86786,0,0.0,24.84,0.0,0.0,3.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,37,9,double tape foam deli 24 mm x 3 meter,train
Perekat,3.0,double_tape,pe foam,deli,lainnya,foam,lainnya,10.184937747111393,0,0.0,36.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,37,9,double tape foam deli 36 mm x 5 meter,validation
Perlengkapan Rumah,3.0,trash_bag,plastik,lainnya,putih,lainnya,lainnya,7.824445930877619,0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,34,8,plastik kresek putih 15 cm x 35 cm,train
Kemasan Pengiriman,3.0,polymailer,plastik,lainnya,silver,lainnya,lainnya,9.367522,0,0.0,0.0,0.0,33.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,39,8,plastik polymailer silver 35 cm x 50 cm,train
Perekat,4.0,lakban,lakban,deli,merah,lainnya,lainnya,8.999742789830492,0,0.0,48.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,75.0,0,0,0,0,1,50,10,lakban fresh vegetables merah deli 48 mm x 75 yard,train
Perlengkapan Pengemasan,3.0,karung,karung,lainnya,lainnya,lainnya,lainnya,10.021315031649332,0,0.0,0.0,0.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,100.0,10.0,0.0,0.0,0,0,0,0,1,39,8,karung bagor lembaran 100 cm x 10 meter,train
Label,3.5,label_thermal,thermal,lainnya,lainnya,thermal,lembar,10.068073,0,0.0,92.69,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,48,10,sticker thermal lipat 100 mm x 100 mm 300 lembar,train
Alat Pengemasan,3.5,tools,staples,deli,lainnya,lainnya,lainnya,9.680406499268877,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,22,4,isi staples kecil deli,train
Perlengkapan Rumah,3.5,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.200391041122517,0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 40 cm x 60 cm,train
Pengikat,4.0,tali_rafia,lainnya,lainnya,hijau,lainnya,lainnya,9.105090961257083,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,20,4,tali rafia hijau 1kg,train
Kemasan Pengiriman,2.5,polymailer,plastik,lainnya,putih,lainnya,lainnya,9.357949,0,0.0,0.0,0.0,23.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,38,8,plastik polymailer putih 25 cm x 35 cm,train
Perekat,3.0,lakban,lakban,joyko,coklat,lainnya,lainnya,9.19023970026918,0,0.0,48.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,80.0,0,0,0,0,1,35,8,lakban joyko coklat 48 mm x 80 yard,validation
Perlengkapan Rumah,3.5,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,8.167856,0,0.0,0.0,0.0,36.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 35 cm x 55 cm,train
Kemasan Fleksibel,3.5,wrapping,wrapping,lainnya,hitam,lainnya,lainnya,10.492438,0,0.0,0.0,0.0,31.72,241.86,0.0,0.0,0.0,0.0,0.0,28.88,256.72,0.0,0.0,0,0,0,0,1,32,7,wrapping hitam 30 cm x 250 meter,train
Perlengkapan Rumah,2.5,trash_bag,plastik,lainnya,lainnya,lainnya,lainnya,9.928228944424577,0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,37,8,kantong plastik sampah 80 cm x 100 cm,validation
Perekat,4.0,lakban,lakban,sanpack,merah,lainnya,lainnya,8.974565,0,0.0,44.01,0.0,0.0,0.0,60.43,0.0,0.0,0.0,0.0,0.0,0.0,45.91,60.78,0,0,0,0,1,36,8,lakban sanpack merah 45 mm x 65 yard,train
Label,4.0,label_thermal,thermal,lainnya,lainnya,thermal,lembar,10.145865,0,0.0,103.73,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,42,9,sticker thermal 100 mm x 100 mm 300 lembar,train
Perlengkapan Rumah,3.0,trash_bag,plastik,lainnya,lainnya,lainnya,lainnya,10.26409,0,0.0,0.0,0.0,95.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,35,6,kantong plastik sampah 90 cmx120 cm,train
Pelindung Kemasan,4.0,bubble_wrap,bubble wrap,upack,bening,lainnya,lainnya,11.4724,0,2.005,0.0,0.0,30.37,106.8,0.0,0.0,0.0,0.0,0.0,31.35,94.3,0.0,0.0,0,0,0,0,1,48,10,bubble wrap upack bening 2.2kg 30 cm x 100 meter,train
Kardus Kemasan,4.0,kardus,kardus,lainnya,lainnya,kraft,lainnya,7.654877,0,0.0,0.0,0.0,34.65,0.0,0.0,36.07,30.66,8.4,9.13676,0.0,0.0,0.0,0.0,0,0,0,1,2,41,11,kardus packing 34 cm x 30 cm x 9 cm kraft,train
Kemasan Pengiriman,2.0,polymailer,plastik,lainnya,hitam,lainnya,lainnya,9.422481,0,0.0,0.0,0.0,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,36,6,plastik polymailer hitam 25cm x 35cm,train
Kemasan Fleksibel,3.0,wrapping,wrapping,lainnya,bening,lainnya,lainnya,9.39274525863144,0,0.0,0.0,0.0,10.0,175.0,0.0,0.0,0.0,0.0,0.0,10.0,175.0,0.0,0.0,0,0,0,0,1,33,7,wrapping bening 10 cm x 175 meter,test
Perekat,2.5,double_tape,pe foam,non brand,lainnya,foam,lainnya,10.321536,1,0.0,12.68,0.0,0.0,14.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,42,9,double tape foam nonbrand 12 mm x 15 meter,train
Perlengkapan Rumah,2.5,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.433563920090563,0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 35 cm x 55 cm,train
Pelindung Kemasan,4.0,bubble_wrap,bubble wrap,global,hitam,lainnya,lainnya,11.162337,0,2.283,0.0,0.0,61.62,24.17,0.0,0.0,0.0,0.0,0.0,58.8,23.47,0.0,0.0,0,0,0,0,1,47,10,bubble wrap global hitam 2.4kg 60 cm x 25 meter,train
Perlengkapan Rumah,2.0,trash_bag,plastik,lainnya,lainnya,lainnya,lainnya,9.975854724662028,0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,37,8,kantong plastik sampah 80 cm x 100 cm,validation
Pelindung Kemasan,3.5,bubble_wrap,bubble wrap,sanpack,hitam,lainnya,lainnya,11.104972264124868,0,2.4,0.0,0.0,30.0,50.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,0.0,0.0,0,0,0,0,1,48,10,bubble wrap sanpack hitam 2.4kg 30 cm x 50 meter,train
Pengikat,3.0,tali_rafia,lainnya,lainnya,biru,lainnya,lainnya,9.527505,0,1.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,19,4,tali rafia biru 1kg,train
Alat Pengemasan,2.5,tools,staples,deli,lainnya,lainnya,lainnya,9.88175,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,22,4,isi staples kecil deli,train
Material Busa,4.5,pe_foam,pe foam,lainnya,lainnya,foam,lainnya,12.88831,0,0.0,2.7,0.0,118.49,241.69,0.0,0.0,0.0,0.0,0.0,126.68,238.67,0.0,0.0,0,0,1,0,2,28,5,pe foam 125cmx250 meterx3 mm,train
Perekat,4.0,lakban,lakban,deli,biru,lainnya,lainnya,8.905271,0,0.0,41.9,0.0,0.0,0.0,78.68,0.0,0.0,0.0,0.0,0.0,0.0,44.67,82.97,0,0,0,0,1,32,8,lakban deli biru 45 mm x 85 yard,train
Kemasan Fleksibel,3.5,wrapping,wrapping,lainnya,bening,lainnya,lainnya,10.429777,0,0.0,0.0,0.0,31.77,231.88,0.0,0.0,0.0,0.0,0.0,31.18,267.06,0.0,0.0,0,0,0,0,1,31,5,wrapping bening 30 cmx250 meter,train
Pelindung Kemasan,4.0,bubble_wrap,bubble wrap,sanpack,hitam,lainnya,lainnya,11.0139,0,2.263,0.0,0.0,55.78,24.29,0.0,0.0,0.0,0.0,0.0,55.71,23.19,0.0,0.0,0,0,0,0,1,48,10,bubble wrap sanpack hitam 2.2kg 60 cm x 25 meter,train
Kemasan Fleksibel,3.0,wrapping,wrapping,lainnya,bening,lainnya,lainnya,10.549992,0,0.0,0.0,0.0,29.99,284.94,0.0,0.0,0.0,0.0,0.0,30.63,256.45,0.0,0.0,0,0,0,0,1,33,7,wrapping bening 30 cm x 270 meter,train
Perekat,3.5,lakban,lakban,smilepack,biru,lainnya,lainnya,9.077056,0,0.0,45.65,0.0,0.0,0.0,71.63,0.0,0.0,0.0,0.0,0.0,0.0,45.38,67.5,0,0,0,0,1,35,6,lakban smilepack biru 45 mmx70 yard,train
Pelindung Kemasan,4.0,bubble_wrap,bubble wrap,non brand,hitam,lainnya,lainnya,11.373674891823535,1,3.0,0.0,0.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,30.0,100.0,0.0,0.0,0,0,0,0,1,51,11,bubble wrap non brand hitam 3.0kg 30 cm x 100 meter,train
Perlengkapan Pengemasan,3.5,karung,plastik,lainnya,lainnya,lainnya,lainnya,10.914427,0,0.0,0.0,0.0,114.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,34,6,karung plastik jumbo 110 cmx180 cm,train
Kemasan Fleksibel,4.0,wrapping,wrapping,lainnya,bening,lainnya,lainnya,9.433563920090563,0,0.0,0.0,0.0,25.0,100.0,0.0,0.0,0.0,0.0,0.0,25.0,100.0,0.0,0.0,0,0,0,0,1,33,7,wrapping bening 25 cm x 100 meter,train
Perekat,4.0,lakban,lakban,deli,coklat,lainnya,lainnya,9.266323,0,0.0,44.12,0.0,0.0,0.0,84.73,0.0,0.0,0.0,0.0,0.0,0.0,41.61,93.46,0,0,0,0,1,43,9,lakban unboxing coklat deli 45 mm x 90 yard,train
Kemasan Fleksibel,3.5,wrapping,wrapping,lainnya,hitam,lainnya,lainnya,9.419381,0,0.0,0.0,0.0,9.89,164.07,0.0,0.0,0.0,0.0,0.0,9.88,188.6,0.0,0.0,0,0,0,0,1,32,7,wrapping hitam 10 cm x 175 meter,train
Pengikat,2.5,tali_rafia,lainnya,lainnya,hijau,lainnya,lainnya,13.543735,0,47.558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,21,4,tali rafia hijau 50kg,train
Perekat,4.0,lakban,lakban,smilepack,bening,lainnya,lainnya,8.699681400989514,0,0.0,45.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,65.0,0,0,0,0,1,39,8,lakban smilepack bening 45 mm x 65 yard,train
Alat Pengemasan,4.5,tools,cutter,joyko,lainnya,lainnya,lainnya,9.0076,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,23,4,cutter besar joyko l500,train
Perekat,4.0,lakban,lakban,yatta,merah,lainnya,lainnya,9.305741456739437,0,0.0,48.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,120.0,0,0,0,0,1,44,9,lakban unboxing merah yatta 48 mm x 120 yard,train
Perlengkapan Rumah,4.5,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.626129,0,0.0,0.0,0.0,46.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 50 cm x 75 cm,train
Perekat,4.0,double_tape,pe foam,yatta,lainnya,foam,lainnya,10.385464,0,0.0,32.64,0.0,0.0,10.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,39,9,double tape foam yatta 36 mm x 10 meter,train
Label,4.0,label_thermal,thermal,lainnya,lainnya,thermal,lembar,10.747229096720554,0,0.0,60.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,41,9,sticker thermal 60 mm x 40 mm 1000 lembar,train
Perlengkapan Rumah,4.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.024131268455037,0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 30 cm x 50 cm,train
Perlengkapan Rumah,3.5,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.311597,0,0.0,0.0,0.0,53.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 50 cm x 75 cm,train
Perlengkapan Rumah,2.5,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.230252,0,0.0,0.0,0.0,29.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 30 cm x 50 cm,train
Perekat,3.5,double_tape,pe foam,joyko,lainnya,foam,lainnya,10.184937747111393,0,0.0,36.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,38,9,double tape foam joyko 36 mm x 5 meter,train
Kemasan Fleksibel,3.5,wrapping,wrapping,lainnya,hitam,lainnya,lainnya,10.603622,0,0.0,0.0,0.0,28.65,278.2,0.0,0.0,0.0,0.0,0.0,30.94,276.21,0.0,0.0,0,0,0,0,1,32,7,wrapping hitam 30 cm x 270 meter,train
Perlengkapan Rumah,3.5,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,8.682877107057168,0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 35 cm x 55 cm,train
Alat Pengemasan,3.5,tools,cutter,deli,lainnya,lainnya,lainnya,9.99884318585288,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,16,3,tape cutter deli,test
Perekat,3.5,lakban,lakban,hiro,biru,lainnya,lainnya,9.012011377036412,0,0.0,45.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,80.0,0,0,0,0,1,32,8,lakban hiro biru 45 mm x 80 yard,train
Label,3.0,label_thermal,thermal,lainnya,lainnya,thermal,lembar,10.53212287826962,0,0.0,100.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,45,10,thermal unboxing 100 mm x 150 mm x 500 lembar,train
Perlengkapan Rumah,3.5,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.798182590890704,0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 60 cm x 90 cm,train
Perekat,3.5,lakban,lakban,joyko,biru,lainnya,lainnya,9.437796,0,0.0,44.35,0.0,0.0,0.0,111.13,0.0,0.0,0.0,0.0,0.0,0.0,43.36,121.22,0,0,0,0,1,34,8,lakban joyko biru 45 mm x 120 yard,train
Kemasan Fleksibel,3.5,wrapping,wrapping,lainnya,hitam,lainnya,lainnya,10.491301994830229,0,0.0,0.0,0.0,30.0,250.0,0.0,0.0,0.0,0.0,0.0,30.0,250.0,0.0,0.0,0,0,0,0,1,32,7,wrapping hitam 30 cm x 250 meter,train
Perlengkapan Rumah,2.5,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.773549,0,0.0,0.0,0.0,57.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,38,7,kantong plastik laundry pp 60 cmx90 cm,train
Perlengkapan Rumah,2.5,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.799229,0,0.0,0.0,0.0,59.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 60 cm x 90 cm,train
Perekat,3.5,lakban,lakban,hiro,coklat,lainnya,lainnya,9.108721,0,0.0,44.44,0.0,0.0,0.0,68.13,0.0,0.0,0.0,0.0,0.0,0.0,50.83,73.4,0,0,0,0,1,51,10,lakban fresh vegetables coklat hiro 48 mm x 70 yard,train
Perlengkapan Rumah,3.5,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.59878,0,0.0,0.0,0.0,43.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 45 cm x 65 cm,train
Pelindung Kemasan,3.5,bubble_wrap,bubble wrap,non brand,hitam,lainnya,lainnya,11.291112,1,2.217,0.0,0.0,57.47,107.81,0.0,0.0,0.0,0.0,0.0,61.43,101.74,0.0,0.0,0,0,0,0,1,49,9,bubble wrap nonbrand hitam 2.4kg 60cm x 100 meter,train
Perlengkapan Rumah,3.5,trash_bag,plastik,lainnya,hitam,lainnya,lainnya,7.836638,0,0.0,0.0,0.0,15.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,34,8,plastik kresek hitam 15 cm x 35 cm,train
Perlengkapan Rumah,2.0,trash_bag,plastik,lainnya,hitam,lainnya,lainnya,7.786074,0,0.0,0.0,0.0,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,34,8,plastik kresek hitam 15 cm x 35 cm,train
Peralatan Industri,4.0,plastik_hdpe,plastik pe,lainnya,lainnya,pe,lainnya,8.38958706681109,0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik pe 35 cm x 55 cm,validation
Kemasan Fleksibel,3.5,wrapping,wrapping,lainnya,hitam,lainnya,lainnya,11.095096,0,0.0,0.0,0.0,53.8,254.56,0.0,0.0,0.0,0.0,0.0,51.62,262.56,0.0,0.0,0,0,0,0,1,32,7,wrapping hitam 50 cm x 250 meter,train
Kemasan Pengiriman,2.5,polymailer,plastik,lainnya,biru,lainnya,lainnya,9.422087,0,0.0,0.0,0.0,37.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,37,8,plastik polymailer biru 35 cm x 50 cm,train
Peralatan Industri,4.5,plastik_hdpe,plastik pe,lainnya,lainnya,pe,lainnya,7.505951,0,0.0,0.0,0.0,26.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,22,5,plastik pe 25 cmx40 cm,train
Kemasan Pengiriman,3.5,polymailer,plastik,lainnya,silver,lainnya,lainnya,9.39274525863144,0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,39,8,plastik polymailer silver 35 cm x 50 cm,train
Material Busa,4.0,pe_foam,pe foam,lainnya,lainnya,foam,lainnya,12.072126,0,0.0,0.96,0.0,124.68,247.45,0.0,0.0,0.0,0.0,0.0,122.24,265.9,0.0,0.0,0,0,1,0,2,33,10,pe foam 125 cm x 250 meter x 1 mm,train
Kemasan Fleksibel,4.0,wrapping,wrapping,lainnya,bening,lainnya,lainnya,10.406101,0,0.0,0.0,0.0,29.9,234.14,0.0,0.0,0.0,0.0,0.0,28.32,241.65,0.0,0.0,0,0,0,0,1,30,4,wrapping bening 30cmx250 meter,train
Kemasan Fleksibel,2.5,wrapping,wrapping,lainnya,bening,lainnya,lainnya,10.292179440058462,0,0.0,0.0,0.0,25.0,175.0,0.0,0.0,0.0,0.0,0.0,25.0,175.0,0.0,0.0,0,0,0,0,1,33,7,wrapping bening 25 cm x 175 meter,train
Perekat,3.0,lakban,lakban,smilepack,bening,lainnya,lainnya,9.04793908261736,0,0.0,48.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,80.0,0,0,0,0,1,48,9,lakban unboxing bening smilepack 48 mm x 80 yard,test
Label,3.5,label_thermal,thermal,lainnya,lainnya,thermal,lembar,10.55843949396453,0,0.0,80.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,sticker thermal 80 mm x 80 mm 500 lembar,train
Perlengkapan Rumah,4.0,trash_bag,plastik,lainnya,lainnya,pe,lainnya,10.942013616092948,0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,39,9,plastik sampah jumbo pe 120 cm x 180 cm,train
Perlengkapan Rumah,4.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.787733,0,0.0,0.0,0.0,56.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 60 cm x 90 cm,train
Perekat,3.5,lakban,lakban,joyko,putih,lainnya,lainnya,8.928605,0,0.0,43.25,0.0,0.0,0.0,79.41,0.0,0.0,0.0,0.0,0.0,0.0,41.53,89.57,0,0,0,0,1,34,8,lakban joyko putih 45 mm x 85 yard,train
Label,3.5,label_thermal,thermal,lainnya,lainnya,thermal,lembar,10.319478,0,0.0,105.67,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,45,10,thermal unboxing 100 mm x 150 mm x 500 lembar,train
Kardus Kemasan,5.0,kardus,kardus,lainnya,lainnya,cflute,lainnya,8.03947991910045,0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,35.0,25.0,10.686269748667398,0.0,0.0,0.0,0.0,0,1,0,0,2,43,11,kardus packing 50 cm x 35 cm x 25 cm cflute,train
Material Busa,4.0,pe_foam,pe foam,lainnya,lainnya,foam,lainnya,12.254605,0,0.0,0.93,0.0,125.83,261.62,0.0,0.0,0.0,0.0,0.0,116.34,237.25,0.0,0.0,0,0,1,0,2,33,10,pe foam 125 cm x 250 meter x 1 mm,train
Pengikat,2.0,tali_rafia,lainnya,lainnya,kuning,lainnya,lainnya,12.80216086806413,0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,22,4,tali rafia kuning 20kg,test
Perekat,3.5,lakban,lakban,yatta,biru,lainnya,lainnya,8.936035096566041,0,0.0,45.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,50.0,0,0,0,0,1,33,8,lakban yatta biru 45 mm x 50 yard,train
Alat Pengemasan,2.5,tools,staples,deli,lainnya,lainnya,lainnya,9.799231,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,22,4,isi staples kecil deli,train
Alat Pengemasan,3.0,tools,cutter,joyko,lainnya,lainnya,lainnya,8.630498,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,27,5,isi cutter besar joyko l150,train
Kemasan Pengiriman,2.5,polymailer,plastik,lainnya,hitam,lainnya,lainnya,9.398886,0,0.0,0.0,0.0,24.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,38,8,plastik polymailer hitam 25 cm x 35 cm,train
Peralatan Industri,2.0,plastik_hdpe,plastik hd,lainnya,lainnya,hd,lainnya,8.728458,0,0.0,0.0,0.0,29.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik hd 30 cm x 40 cm,train
Peralatan Industri,3.0,plastik_hdpe,plastik pe,lainnya,lainnya,pe,lainnya,9.532075,0,0.0,0.0,0.0,53.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik pe 50 cm x 75 cm,train
