Kategori Produk,Review,Family_Template,jenis_produk,merek,warna,material,bentuk_kemasan,log_harga,is_non_brand,berat_kg,tebal_mm,jumlah_lembar,ukuran_cm,panjang_meter,yard,box_panjang_cm,box_lebar_cm,box_tinggi_cm,log_volume_box_cm3,lebar_cm_roll,panjang_meter_roll,lebar_pair_yard,panjang_yard_pair,is_bflute,is_cflute,is_foam,is_kraft,jumlah_dimensi_x,panjang_nama,jumlah_token,Nama_Produk_Normalized,Split_Grouped
Perlengkapan Rumah,2.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.400122,0,0.0,0.0,0.0,46.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,38,7,kantong plastik laundry pp 45 cmx65 cm,train
Perlengkapan Rumah,4.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.787733,0,0.0,0.0,0.0,56.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 60 cm x 90 cm,train
Perlengkapan Rumah,3.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.180388,0,0.0,0.0,0.0,39.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 40 cm x 60 cm,train
Kemasan Pengiriman,4.0,polymailer,plastik,lainnya,silver,lainnya,lainnya,9.563958,0,0.0,0.0,0.0,42.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,39,8,plastik polymailer silver 40 cm x 55 cm,train
Peralatan Industri,2.0,plastik_hdpe,plastik hd,lainnya,lainnya,hd,lainnya,8.829045,0,0.0,0.0,0.0,31.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik hd 30 cm x 40 cm,train
Perlengkapan Rumah,3.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.304897,0,0.0,0.0,0.0,35.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 35 cm x 55 cm,train
Perlengkapan Rumah,2.5,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.694026,0,0.0,0.0,0.0,49.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,38,7,kantong plastik laundry pp 50 cmx75 cm,train
Peralatan Industri,3.5,plastik_hdpe,plastik hd,lainnya,lainnya,hd,lainnya,8.198726,0,0.0,0.0,0.0,31.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,22,5,plastik hd 30 cmx40 cm,train
Perlengkapan Rumah,2.5,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.234771,0,0.0,0.0,0.0,36.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 35 cm x 55 cm,train
Kemasan Pengiriman,3.0,polymailer,plastik,lainnya,hitam,lainnya,lainnya,9.483135,0,0.0,0.0,0.0,25.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,38,8,plastik polymailer hitam 25 cm x 35 cm,train
Perlengkapan Rumah,2.0,trash_bag,plastik,lainnya,hitam,lainnya,lainnya,7.883922,0,0.0,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,34,8,plastik kresek hitam 15 cm x 35 cm,train
Perlengkapan Rumah,4.5,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.548028,0,0.0,0.0,0.0,38.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 40 cm x 60 cm,train
Peralatan Industri,3.0,plastik_hdpe,plastik pe,lainnya,lainnya,pe,lainnya,9.436586,0,0.0,0.0,0.0,48.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik pe 50 cm x 75 cm,train
Peralatan Industri,3.0,plastik_hdpe,plastik hd,lainnya,lainnya,hd,lainnya,8.7826,0,0.0,0.0,0.0,31.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik hd 30 cm x 40 cm,train
Peralatan Industri,2.5,plastik_hdpe,plastik pe,lainnya,lainnya,pe,lainnya,9.39925,0,0.0,0.0,0.0,48.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik pe 50 cm x 75 cm,train
Perlengkapan Rumah,3.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,10.028768,0,0.0,0.0,0.0,56.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 60 cm x 90 cm,train
Perlengkapan Rumah,3.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.52486,0,0.0,0.0,0.0,48.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 45 cm x 65 cm,train
Peralatan Industri,2.5,plastik_hdpe,plastik hd,lainnya,lainnya,hd,lainnya,9.034078,0,0.0,0.0,0.0,31.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,22,5,plastik hd 30 cmx40 cm,train
Perlengkapan Rumah,4.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.452728,0,0.0,0.0,0.0,51.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,36,5,kantong plastik laundry pp 50cmx75cm,train
Perlengkapan Rumah,4.5,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,8.59718,0,0.0,0.0,0.0,30.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,38,7,kantong plastik laundry pp 30cm x 50cm,train
Peralatan Industri,2.5,plastik_hdpe,plastik hd,lainnya,lainnya,hd,lainnya,8.666598,0,0.0,0.0,0.0,29.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik hd 30 cm x 40 cm,train
Perlengkapan Rumah,3.5,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.762463,0,0.0,0.0,0.0,46.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 45 cm x 65 cm,train
Kemasan Pengiriman,3.0,polymailer,plastik,lainnya,putih,lainnya,lainnya,9.432516,0,0.0,0.0,0.0,29.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,36,6,plastik polymailer putih 30 cmx40 cm,train
Kemasan Pengiriman,2.5,polymailer,plastik,lainnya,hitam,lainnya,lainnya,9.599829,0,0.0,0.0,0.0,23.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,38,8,plastik polymailer hitam 25 cm x 35 cm,train
Kemasan Pengiriman,2.0,polymailer,plastik,lainnya,hitam,lainnya,lainnya,9.340272,0,0.0,0.0,0.0,23.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,38,8,plastik polymailer hitam 25 cm x 35 cm,train
Peralatan Industri,4.0,plastik_hdpe,plastik pe,lainnya,lainnya,pe,lainnya,8.089296,0,0.0,0.0,0.0,25.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik pe 25 cm x 40 cm,train
Kemasan Pengiriman,2.5,polymailer,plastik,lainnya,silver,lainnya,lainnya,9.450274,0,0.0,0.0,0.0,24.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,39,8,plastik polymailer silver 25 cm x 35 cm,train
Kemasan Pengiriman,2.5,polymailer,plastik,lainnya,putih,lainnya,lainnya,9.391563,0,0.0,0.0,0.0,30.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,38,8,plastik polymailer putih 30 cm x 40 cm,train
Perlengkapan Rumah,4.0,trash_bag,plastik,lainnya,putih,lainnya,lainnya,7.953313,0,0.0,0.0,0.0,14.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,34,8,plastik kresek putih 15 cm x 35 cm,train
Perlengkapan Rumah,3.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,8.920215,0,0.0,0.0,0.0,45.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 45 cm x 65 cm,train
Kemasan Pengiriman,3.0,polymailer,plastik,lainnya,putih,lainnya,lainnya,9.467079,0,0.0,0.0,0.0,29.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,38,8,plastik polymailer putih 30 cm x 40 cm,train
Peralatan Industri,3.0,plastik_hdpe,plastik hd,lainnya,lainnya,hd,lainnya,8.66158,0,0.0,0.0,0.0,28.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,22,5,plastik hd 30 cmx40 cm,train
Perlengkapan Rumah,3.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.057453,0,0.0,0.0,0.0,28.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,38,7,kantong plastik laundry pp 30cm x 50cm,train
Perlengkapan Rumah,2.5,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.237444,0,0.0,0.0,0.0,37.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,38,7,kantong plastik laundry pp 35 cmx55 cm,train
Perlengkapan Rumah,3.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.144687,0,0.0,0.0,0.0,45.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 45 cm x 65 cm,train
Kemasan Pengiriman,4.0,polymailer,plastik,lainnya,biru,lainnya,lainnya,9.343198,0,0.0,0.0,0.0,30.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,37,8,plastik polymailer biru 30 cm x 40 cm,train
Peralatan Industri,2.5,plastik_hdpe,plastik hd,lainnya,lainnya,hd,lainnya,8.656783,0,0.0,0.0,0.0,27.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik hd 30 cm x 40 cm,train
Perlengkapan Rumah,2.0,trash_bag,plastik,lainnya,putih,lainnya,lainnya,8.982207,0,0.0,0.0,0.0,25.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,34,8,plastik kresek putih 25 cm x 50 cm,train
Kemasan Pengiriman,3.0,polymailer,plastik,lainnya,biru,lainnya,lainnya,9.552969,0,0.0,0.0,0.0,43.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,37,8,plastik polymailer biru 45 cm x 60 cm,train
Kemasan Pengiriman,3.5,polymailer,plastik,lainnya,putih,lainnya,lainnya,9.65056,0,0.0,0.0,0.0,23.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,38,8,plastik polymailer putih 25 cm x 35 cm,train
Perlengkapan Rumah,3.5,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.381875,0,0.0,0.0,0.0,46.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 50 cm x 75 cm,train
Perlengkapan Rumah,3.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.687299,0,0.0,0.0,0.0,49.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 50 cm x 75 cm,train
Peralatan Industri,3.0,plastik_hdpe,plastik pe,lainnya,lainnya,pe,lainnya,9.176452,0,0.0,0.0,0.0,46.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik pe 50 cm x 75 cm,train
Kemasan Pengiriman,3.0,polymailer,plastik,lainnya,silver,lainnya,lainnya,9.583596,0,0.0,0.0,0.0,37.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,39,8,plastik polymailer silver 35 cm x 50 cm,train
Kemasan Pengiriman,2.0,polymailer,plastik,lainnya,hitam,lainnya,lainnya,9.422481,0,0.0,0.0,0.0,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,36,6,plastik polymailer hitam 25cm x 35cm,train
Kemasan Pengiriman,3.0,polymailer,plastik,lainnya,hitam,lainnya,lainnya,9.44767,0,0.0,0.0,0.0,23.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,38,8,plastik polymailer hitam 25 cm x 35 cm,train
Peralatan Industri,3.0,plastik_hdpe,plastik pe,lainnya,lainnya,pe,lainnya,9.211133,0,0.0,0.0,0.0,46.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik pe 50 cm x 75 cm,train
Perlengkapan Rumah,3.0,trash_bag,plastik,lainnya,lainnya,lainnya,lainnya,10.26775,0,0.0,0.0,0.0,88.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,37,8,kantong plastik sampah 90 cm x 120 cm,train
Perlengkapan Rumah,2.5,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.236027,0,0.0,0.0,0.0,33.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 35 cm x 55 cm,train
Kemasan Pengiriman,4.0,polymailer,plastik,lainnya,silver,lainnya,lainnya,9.56796,0,0.0,0.0,0.0,40.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,39,8,plastik polymailer silver 40 cm x 55 cm,train
Kemasan Pengiriman,2.5,polymailer,plastik,lainnya,hitam,lainnya,lainnya,9.59177,0,0.0,0.0,0.0,26.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,36,6,plastik polymailer hitam 25cm x 35cm,train
Perlengkapan Rumah,3.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.734952,0,0.0,0.0,0.0,52.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 50 cm x 75 cm,train
Perlengkapan Rumah,2.5,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.930985,0,0.0,0.0,0.0,64.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 60 cm x 90 cm,train
Kemasan Pengiriman,2.5,polymailer,plastik,lainnya,silver,lainnya,lainnya,9.378347,0,0.0,0.0,0.0,26.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,39,8,plastik polymailer silver 25 cm x 35 cm,train
Peralatan Industri,2.5,plastik_hdpe,plastik hd,lainnya,lainnya,hd,lainnya,8.748377,0,0.0,0.0,0.0,32.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik hd 30 cm x 40 cm,train
Peralatan Industri,2.5,plastik_hdpe,plastik hd,lainnya,lainnya,hd,lainnya,9.04384,0,0.0,0.0,0.0,30.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,22,5,plastik hd 30 cmx40 cm,train
Peralatan Industri,2.5,plastik_hdpe,plastik pe,lainnya,lainnya,pe,lainnya,9.09434,0,0.0,0.0,0.0,25.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik pe 25 cm x 40 cm,train
Peralatan Industri,3.5,plastik_hdpe,plastik hd,lainnya,lainnya,hd,lainnya,9.043616,0,0.0,0.0,0.0,41.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik hd 45 cm x 50 cm,train
Perlengkapan Rumah,3.5,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,8.125385,0,0.0,0.0,0.0,36.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 35 cm x 55 cm,train
Perlengkapan Rumah,2.0,trash_bag,plastik,lainnya,hitam,lainnya,lainnya,7.831608,0,0.0,0.0,0.0,14.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,32,6,plastik kresek hitam 15 cmx35 cm,train
Peralatan Industri,3.0,plastik_hdpe,plastik hd,lainnya,lainnya,hd,lainnya,9.198234,0,0.0,0.0,0.0,43.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik hd 45 cm x 50 cm,train
Perlengkapan Rumah,3.0,trash_bag,plastik,lainnya,hitam,lainnya,lainnya,8.092594,0,0.0,0.0,0.0,19.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,34,8,plastik kresek hitam 20 cm x 40 cm,train
Perlengkapan Rumah,4.0,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,9.863808,0,0.0,0.0,0.0,55.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 60 cm x 90 cm,train
Perlengkapan Rumah,3.5,laundry_pp,plastik,lainnya,lainnya,pp,lainnya,8.874843,0,0.0,0.0,0.0,46.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,40,9,kantong plastik laundry pp 50 cm x 75 cm,train
Kemasan Pengiriman,2.5,polymailer,plastik,lainnya,silver,lainnya,lainnya,9.369133,0,0.0,0.0,0.0,23.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,39,8,plastik polymailer silver 25 cm x 35 cm,train
Peralatan Industri,2.5,plastik_hdpe,plastik hd,lainnya,lainnya,hd,lainnya,8.901853,0,0.0,0.0,0.0,30.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik hd 30 cm x 40 cm,train
Kemasan Pengiriman,3.0,polymailer,plastik,lainnya,biru,lainnya,lainnya,9.478543,0,0.0,0.0,0.0,33.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,37,8,plastik polymailer biru 35 cm x 50 cm,train
Peralatan Industri,2.0,plastik_hdpe,plastik hd,lainnya,lainnya,hd,lainnya,8.711924,0,0.0,0.0,0.0,27.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,22,5,plastik hd 30cm x 40cm,train
Kemasan Pengiriman,3.5,polymailer,plastik,lainnya,silver,lainnya,lainnya,9.649588,0,0.0,0.0,0.0,41.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,39,8,plastik polymailer silver 40 cm x 55 cm,train
Kemasan Pengiriman,3.0,polymailer,plastik,lainnya,biru,lainnya,lainnya,9.516353,0,0.0,0.0,0.0,46.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,37,8,plastik polymailer biru 45 cm x 60 cm,train
Peralatan Industri,2.0,plastik_hdpe,plastik hd,lainnya,lainnya,hd,lainnya,8.720762,0,0.0,0.0,0.0,29.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik hd 30 cm x 40 cm,train
Peralatan Industri,3.5,plastik_hdpe,plastik pe,lainnya,lainnya,pe,lainnya,7.378383712996714,0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik pe 20 cm x 35 cm,validation
Kemasan Pengiriman,2.5,polymailer,plastik,lainnya,hitam,lainnya,lainnya,9.510519035757246,0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,38,8,plastik polymailer hitam 35 cm x 50 cm,validation
Peralatan Industri,3.5,plastik_hdpe,plastik pe,lainnya,lainnya,pe,lainnya,8.748463629942055,0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik pe 35 cm x 55 cm,validation
Peralatan Industri,3.5,plastik_hdpe,plastik hd,lainnya,lainnya,hd,lainnya,8.537191877922927,0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik hd 40 cm x 60 cm,validation
Peralatan Industri,3.0,plastik_hdpe,plastik hd,lainnya,lainnya,hd,lainnya,8.895766604056085,0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik hd 40 cm x 60 cm,validation
Perlengkapan Pengemasan,3.5,karung,plastik,lainnya,lainnya,lainnya,lainnya,10.778977123006351,0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,35,8,karung plastik jumbo 90 cm x 120 cm,validation
Peralatan Industri,2.5,plastik_hdpe,plastik pe,lainnya,lainnya,pe,lainnya,9.770013301136158,0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,25,7,plastik pe 60 cm x 100 cm,validation
Peralatan Industri,3.0,plastik_hdpe,plastik pe,lainnya,lainnya,pe,lainnya,8.716207971151853,0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik pe 35 cm x 55 cm,validation
Perlengkapan Pengemasan,3.5,karung,plastik,lainnya,lainnya,lainnya,lainnya,10.584081267024454,0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,35,8,karung plastik jumbo 90 cm x 120 cm,validation
Peralatan Industri,2.5,plastik_hdpe,plastik pe,lainnya,lainnya,pe,lainnya,9.082620630373812,0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik pe 45 cm x 50 cm,validation
Peralatan Industri,3.0,plastik_hdpe,plastik pe,lainnya,lainnya,pe,lainnya,8.867990898182093,0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik pe 40 cm x 60 cm,validation
Peralatan Industri,3.5,plastik_hdpe,plastik pe,lainnya,lainnya,pe,lainnya,8.160803920954665,0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik pe 45 cm x 50 cm,validation
Perlengkapan Rumah,3.0,trash_bag,plastik,lainnya,lainnya,lainnya,lainnya,9.99884318585288,0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,37,8,kantong plastik sampah 80 cm x 100 cm,validation
Peralatan Industri,4.0,plastik_hdpe,plastik pe,lainnya,lainnya,pe,lainnya,8.38958706681109,0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik pe 35 cm x 55 cm,validation
Peralatan Industri,3.0,plastik_hdpe,plastik pe,lainnya,lainnya,pe,lainnya,9.071193240566023,0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik pe 45 cm x 50 cm,validation
Peralatan Industri,3.5,plastik_hdpe,plastik hd,lainnya,lainnya,hd,lainnya,8.824824939175638,0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik hd 40 cm x 60 cm,validation
Perlengkapan Pengemasan,2.5,karung,plastik,lainnya,lainnya,lainnya,lainnya,10.5713425658087,0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,35,8,karung plastik jumbo 90 cm x 120 cm,validation
Peralatan Industri,3.5,plastik_hdpe,plastik pe,lainnya,lainnya,pe,lainnya,8.517393171418904,0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik pe 35 cm x 55 cm,validation
Peralatan Industri,3.0,plastik_hdpe,plastik pe,lainnya,lainnya,pe,lainnya,8.853808274977197,0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik pe 45 cm x 50 cm,validation
Peralatan Industri,3.5,plastik_hdpe,plastik pe,lainnya,lainnya,pe,lainnya,9.012011377036412,0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,24,7,plastik pe 40 cm x 60 cm,validation
Peralatan Industri,3.5,plastik_hdpe,plastik pe,lainnya,lainnya,pe,lainnya,9.852246888342531,0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,25,7,plastik pe 60 cm x 100 cm,validation
Peralatan Industri,3.0,plastik_hdpe,plastik hd,lainnya,lainnya,hd,lainnya,9.711176264112805,0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,25,7,plastik hd 60 cm x 100 cm,validation
Peralatan Industri,2.5,plastik_hdpe,plastik pe,lainnya,lainnya,pe,lainnya,9.825580063659602,0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,25,7,plastik pe 60 cm x 100 cm,validation
Peralatan Industri,3.5,plastik_hdpe,plastik pe,lainnya,lainnya,pe,lainnya,9.798182590890704,0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,25,7,plastik pe 60 cm x 100 cm,validation
